Comarca,Sexe,Cause,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
SELVA,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,6,3,24,33,0,0,0,0,0,0,0,0,63.48,50.5,761.18,36.17
SELVA,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,3,31,34,0,0,0,0,0,0,0,0,0,50.5,983.19,37.27
SELVA,Dones,VI.Nerviós,0,0,0,0,0,0,0,4,3,11,35,53,0,0,0,0,0,0,0,31.84,31.74,185.15,1110.05,58.1
SELVA,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Dones,IX.Circulatori,0,0,0,0,1,0,0,5,22,37,117,182,0,0,0,0,9.97,0,0,39.8,232.75,622.79,3710.75,199.5
SELVA,Dones,X.Respiratori,0,2,0,0,0,0,1,2,5,10,39,59,0,67.39,0,0,0,0,6.85,15.92,52.9,168.32,1236.92,64.67
SELVA,Dones,XI.Digestiu,0,0,0,0,0,0,0,4,2,10,22,38,0,0,0,0,0,0,0,31.84,21.16,168.32,697.75,41.65
SELVA,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,126.86,4.38
SELVA,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,1,1,3,7,12,0,0,0,0,0,0,0,7.96,10.58,50.5,222.01,13.15
SELVA,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,1,4,25,30,0,0,0,0,0,0,0,0,10.58,67.33,792.9,32.89
SELVA,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Dones,XVI.Perinatal,2,0,0,0,0,0,0,0,0,0,0,2,312.5,0,0,0,0,0,0,0,0,0,0,2.19
SELVA,Dones,XVII.Congènites,1,0,1,0,0,0,0,0,2,0,0,4,156.25,0,10.77,0,0,0,0,0,21.16,0,0,4.38
SELVA,Dones,XVIII.Mal definides,0,0,0,1,0,0,3,2,1,1,14,22,0,0,0,10.32,0,0,20.55,15.92,10.58,16.83,444.02,24.12
SELVA,Dones,XX.Externes,0,0,0,1,2,3,1,1,2,7,9,26,0,0,0,10.32,19.93,23.24,6.85,7.96,21.16,117.83,285.44,28.5
SELVA,Dones,XXI. Total,3,2,2,2,3,4,22,46,95,137,385,701,468.75,67.39,21.54,20.65,29.9,30.99,150.7,366.18,1005.08,2306.01,12210.59,768.42
SELVA,Homes,I.Infeccioses,0,0,0,0,0,0,1,1,1,10,10,23,0,0,0,0,0,0,6.28,7.86,11.18,202.59,581.4,24.82
SELVA,Homes,II.Tumors,0,0,0,1,0,4,11,37,71,76,48,248,0,0,0,9.23,0,29.75,69.13,290.83,794.09,1539.71,2790.7,267.58
SELVA,Homes,III.Sang,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,40.52,0,2.16
SELVA,Homes,IV.Endocrines,0,0,0,0,0,0,0,3,5,16,10,34,0,0,0,0,0,0,0,23.58,55.92,324.15,581.4,36.68
SELVA,Homes,V.Mentals,0,0,0,0,0,0,1,2,2,5,19,29,0,0,0,0,0,0,6.28,15.72,22.37,101.3,1104.65,31.29
SELVA,Homes,VI.Nerviós,0,0,0,0,1,0,3,3,5,13,16,41,0,0,0,0,9.37,0,18.85,23.58,55.92,263.37,930.23,44.24
SELVA,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Homes,IX.Circulatori,0,0,0,0,0,3,14,18,34,46,78,193,0,0,0,0,0,22.31,87.98,141.49,380.27,931.93,4534.88,208.24
SELVA,Homes,X.Respiratori,0,0,0,0,1,0,0,5,12,26,39,83,0,0,0,0,9.37,0,0,39.3,134.21,526.74,2267.44,89.55
SELVA,Homes,XI.Digestiu,0,0,0,0,0,1,4,11,6,11,8,41,0,0,0,0,0,7.44,25.14,86.46,67.11,222.85,465.12,44.24
SELVA,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,58.14,1.08
SELVA,Homes,XIII.Osteomuscular,0,0,0,0,0,0,1,0,0,5,3,9,0,0,0,0,0,0,6.28,0,0,101.3,174.42,9.71
SELVA,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,5,9,17,31,0,0,0,0,0,0,0,0,55.92,182.33,988.37,33.45
SELVA,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Homes,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,146.63,0,0,0,0,0,0,0,0,0,0,1.08
SELVA,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Homes,XVIII.Mal definides,1,0,0,0,1,5,5,3,4,0,4,23,146.63,0,0,0,9.37,37.19,31.42,23.58,44.74,0,232.56,24.82
SELVA,Homes,XX.Externes,0,0,0,1,0,6,5,6,6,4,10,38,0,0,0,9.23,0,44.62,31.42,47.16,67.11,81.04,581.4,41
SELVA,Homes,XXI. Total,2,0,0,2,3,19,45,89,151,223,263,797,293.26,0,0,18.46,28.1,141.31,282.81,699.58,1688.85,4517.83,15290.7,859.93
SELVA,Total,I.Infeccioses,0,0,0,0,0,0,1,1,4,15,30,51,0,0,0,0,0,0,3.28,3.96,21.75,137.91,615.64,27.73
SELVA,Total,II.Tumors,0,0,1,1,0,5,28,64,117,119,85,420,0,0,5.26,4.87,0,18.97,91.77,253.12,636.11,1094.05,1744.31,228.38
SELVA,Total,III.Sang,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,5.44,18.39,20.52,2.18
SELVA,Total,IV.Endocrines,0,0,0,0,0,0,0,3,11,19,34,67,0,0,0,0,0,0,0,11.87,59.81,174.68,697.72,36.43
SELVA,Total,V.Mentals,0,0,0,0,0,0,1,2,2,8,50,63,0,0,0,0,0,0,3.28,7.91,10.87,73.55,1026.06,34.26
SELVA,Total,VI.Nerviós,0,0,0,0,1,0,3,7,8,24,51,94,0,0,0,0,4.83,0,9.83,27.69,43.49,220.65,1046.58,51.11
SELVA,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Total,IX.Circulatori,0,0,0,0,1,3,14,23,56,83,195,375,0,0,0,0,4.83,11.38,45.89,90.97,304.46,763.08,4001.64,203.91
SELVA,Total,X.Respiratori,0,2,0,0,1,0,1,7,17,36,78,142,0,33.01,0,0,4.83,0,3.28,27.69,92.43,330.97,1600.66,77.21
SELVA,Total,XI.Digestiu,0,0,0,0,0,1,4,15,8,21,30,79,0,0,0,0,0,3.79,13.11,59.33,43.49,193.07,615.64,42.96
SELVA,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,102.61,2.72
SELVA,Total,XIII.Osteomuscular,0,0,0,0,0,0,1,1,1,8,10,21,0,0,0,0,0,0,3.28,3.96,5.44,73.55,205.21,11.42
SELVA,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,6,13,42,61,0,0,0,0,0,0,0,0,32.62,119.52,861.89,33.17
SELVA,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELVA,Total,XVI.Perinatal,3,0,0,0,0,0,0,0,0,0,0,3,226.93,0,0,0,0,0,0,0,0,0,0,1.63
SELVA,Total,XVII.Congènites,1,0,1,0,0,0,0,0,2,0,0,4,75.64,0,5.26,0,0,0,0,0,10.87,0,0,2.18
SELVA,Total,XVIII.Mal definides,1,0,0,1,1,5,8,5,5,1,18,45,75.64,0,0,4.87,4.83,18.97,26.22,19.78,27.18,9.19,369.38,24.47
SELVA,Total,XX.Externes,0,0,0,2,2,9,6,7,8,11,19,64,0,0,0,9.75,9.66,34.15,19.67,27.69,43.49,101.13,389.9,34.8
SELVA,Total,XXI. Total,5,2,2,4,6,23,67,135,246,360,648,1498,378.21,33.01,10.52,19.49,28.97,87.28,219.59,533.93,1337.47,3309.74,13297.76,814.54
SOLSONÈS,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,II.Tumors,0,0,0,0,0,0,0,1,6,2,3,12,0,0,0,0,0,0,0,95.33,718.56,334.45,800,159.02
SOLSONÈS,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,167.22,0,13.25
SOLSONÈS,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,501.67,533.33,66.26
SOLSONÈS,Dones,VI.Nerviós,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,119.76,334.45,0,39.76
SOLSONÈS,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,IX.Circulatori,0,1,0,0,1,0,0,0,1,10,13,26,0,425.53,0,0,131.23,0,0,0,119.76,1672.24,3466.67,344.55
SOLSONÈS,Dones,X.Respiratori,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,668.9,1866.67,145.77
SOLSONÈS,Dones,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,800,39.76
SOLSONÈS,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,266.67,13.25
SOLSONÈS,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,167.22,0,13.25
SOLSONÈS,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,533.33,26.5
SOLSONÈS,Dones,XX.Externes,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,167.22,800,53.01
SOLSONÈS,Dones,XXI. Total,0,1,0,0,1,0,0,1,8,24,34,69,0,425.53,0,0,131.23,0,0,95.33,958.08,4013.38,9066.67,914.39
SOLSONÈS,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,970.87,25.96
SOLSONÈS,Homes,II.Tumors,0,0,0,0,0,0,0,2,2,8,9,21,0,0,0,0,0,0,0,173.16,245.7,1603.21,4368.93,272.59
SOLSONÈS,Homes,III.Sang,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,200.4,0,12.98
SOLSONÈS,Homes,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,485.44,12.98
SOLSONÈS,Homes,V.Mentals,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,200.4,1456.31,51.92
SOLSONÈS,Homes,VI.Nerviós,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,122.85,200.4,485.44,38.94
SOLSONÈS,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,IX.Circulatori,0,0,0,0,0,0,1,3,3,4,11,22,0,0,0,0,0,0,80.71,259.74,368.55,801.6,5339.81,285.57
SOLSONÈS,Homes,X.Respiratori,0,0,0,1,0,0,0,0,0,3,5,9,0,0,0,114.81,0,0,0,0,0,601.2,2427.18,116.82
SOLSONÈS,Homes,XI.Digestiu,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,173.16,0,0,970.87,51.92
SOLSONÈS,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,200.4,0,12.98
SOLSONÈS,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,485.44,12.98
SOLSONÈS,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,200.4,485.44,25.96
SOLSONÈS,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Homes,XX.Externes,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,80.71,86.58,0,400.8,0,51.92
SOLSONÈS,Homes,XXI. Total,0,0,0,1,0,0,2,8,6,22,36,75,0,0,0,114.81,0,0,161.42,692.64,737.1,4408.82,17475.73,973.52
SOLSONÈS,Total,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,344.23,13.11
SOLSONÈS,Total,II.Tumors,0,0,0,0,0,0,0,3,8,10,12,33,0,0,0,0,0,0,0,136.12,485.14,911.58,2065.4,216.39
SOLSONÈS,Total,III.Sang,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.16,0,6.56
SOLSONÈS,Total,IV.Endocrines,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,91.16,172.12,13.11
SOLSONÈS,Total,V.Mentals,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,364.63,860.59,59.02
SOLSONÈS,Total,VI.Nerviós,0,0,0,0,0,0,0,0,2,3,1,6,0,0,0,0,0,0,0,0,121.29,273.47,172.12,39.34
SOLSONÈS,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Total,IX.Circulatori,0,1,0,0,1,0,1,3,4,14,24,48,0,197.24,0,0,63.69,0,42.46,136.12,242.57,1276.21,4130.81,314.75
SOLSONÈS,Total,X.Respiratori,0,0,0,1,0,0,0,0,0,7,12,20,0,0,0,60.83,0,0,0,0,0,638.1,2065.4,131.15
SOLSONÈS,Total,XI.Digestiu,0,0,0,0,0,0,0,2,0,0,5,7,0,0,0,0,0,0,0,90.74,0,0,860.59,45.9
SOLSONÈS,Total,XII.Pell,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.16,0,6.56
SOLSONÈS,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,344.23,13.11
SOLSONÈS,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,182.32,172.12,19.67
SOLSONÈS,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLSONÈS,Total,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,344.23,13.11
SOLSONÈS,Total,XX.Externes,0,0,0,0,0,0,1,1,0,3,3,8,0,0,0,0,0,0,42.46,45.37,0,273.47,516.35,52.46
SOLSONÈS,Total,XXI. Total,0,1,0,1,1,0,2,9,14,46,70,144,0,197.24,0,60.83,63.69,0,84.93,408.35,849,4193.25,12048.19,944.26
TARRAGONÈS,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,6,5,31,42,0,0,0,0,0,0,0,0,43.11,56.9,649.76,30.48
TARRAGONÈS,Dones,II.Tumors,0,0,1,1,1,10,18,41,81,75,58,286,0,0,6.91,6.71,6.54,49.71,81.52,227.15,581.98,853.44,1215.68,207.59
TARRAGONÈS,Dones,III.Sang,0,0,0,0,0,0,0,1,0,4,3,8,0,0,0,0,0,0,0,5.54,0,45.52,62.88,5.81
TARRAGONÈS,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,3,27,30,0,0,0,0,0,0,0,0,0,34.14,565.92,21.77
TARRAGONÈS,Dones,V.Mentals,0,0,0,0,0,0,0,1,0,8,46,55,0,0,0,0,0,0,0,5.54,0,91.03,964.16,39.92
TARRAGONÈS,Dones,VI.Nerviós,0,0,0,0,0,1,0,5,7,12,39,64,0,0,0,0,0,4.97,0,27.7,50.29,136.55,817.44,46.45
TARRAGONÈS,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Dones,VIII.Oïda,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4.53,0,0,0,20.96,1.45
TARRAGONÈS,Dones,IX.Circulatori,0,0,0,0,0,0,3,12,19,39,174,247,0,0,0,0,0,0,13.59,66.48,136.51,443.79,3647.03,179.28
TARRAGONÈS,Dones,X.Respiratori,0,0,0,1,0,0,1,2,4,16,40,64,0,0,0,6.71,0,0,4.53,11.08,28.74,182.07,838.4,46.45
TARRAGONÈS,Dones,XI.Digestiu,0,0,0,0,0,0,2,3,1,11,32,49,0,0,0,0,0,0,9.06,16.62,7.18,125.17,670.72,35.57
TARRAGONÈS,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,22.76,41.92,2.9
TARRAGONÈS,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,3,11,15,0,0,0,0,0,0,0,0,7.18,34.14,230.56,10.89
TARRAGONÈS,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,12,31,43,0,0,0,0,0,0,0,0,0,136.55,649.76,31.21
TARRAGONÈS,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Dones,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,100.6,0,0,0,0,0,0,0,0,0,0,0.73
TARRAGONÈS,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,41.92,1.45
TARRAGONÈS,Dones,XVIII.Mal definides,0,0,0,0,0,1,0,1,2,7,19,30,0,0,0,0,0,4.97,0,5.54,14.37,79.65,398.24,21.77
TARRAGONÈS,Dones,XX.Externes,0,0,0,1,0,2,1,0,1,12,10,27,0,0,0,6.71,0,9.94,4.53,0,7.18,136.55,209.6,19.6
TARRAGONÈS,Dones,XXI. Total,1,0,1,3,1,14,26,66,122,209,526,969,100.6,0,6.91,20.12,6.54,69.59,117.75,365.65,876.56,2378.24,11024.94,703.33
TARRAGONÈS,Homes,I.Infeccioses,0,0,0,0,0,0,3,1,9,12,22,47,0,0,0,0,0,0,12.99,5.74,73.3,174.75,933.79,34.84
TARRAGONÈS,Homes,II.Tumors,0,0,0,1,1,5,12,51,91,119,56,336,0,0,0,6.24,6.34,24.95,51.95,292.72,741.1,1732.93,2376.91,249.1
TARRAGONÈS,Homes,III.Sang,0,0,0,0,0,0,1,0,1,3,0,5,0,0,0,0,0,0,4.33,0,8.14,43.69,0,3.71
TARRAGONÈS,Homes,IV.Endocrines,0,0,0,0,0,0,1,0,5,10,10,26,0,0,0,0,0,0,4.33,0,40.72,145.62,424.45,19.28
TARRAGONÈS,Homes,V.Mentals,0,0,0,0,0,0,1,0,3,16,21,41,0,0,0,0,0,0,4.33,0,24.43,233,891.34,30.4
TARRAGONÈS,Homes,VI.Nerviós,0,0,0,0,1,1,1,6,6,20,11,46,0,0,0,0,6.34,4.99,4.33,34.44,48.86,291.25,466.89,34.1
TARRAGONÈS,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Homes,IX.Circulatori,0,0,0,0,1,1,10,26,35,68,107,248,0,0,0,0,6.34,4.99,43.29,149.23,285.04,990.24,4541.6,183.86
TARRAGONÈS,Homes,X.Respiratori,0,0,0,1,0,0,4,8,15,28,52,108,0,0,0,6.24,0,0,17.32,45.92,122.16,407.75,2207.13,80.07
TARRAGONÈS,Homes,XI.Digestiu,0,0,0,0,0,4,1,11,8,16,19,59,0,0,0,0,0,19.96,4.33,63.13,65.15,233,806.45,43.74
TARRAGONÈS,Homes,XII.Pell,0,0,0,0,0,0,0,1,0,3,2,6,0,0,0,0,0,0,0,5.74,0,43.69,84.89,4.45
TARRAGONÈS,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,72.81,127.33,5.93
TARRAGONÈS,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,2,3,6,21,32,0,0,0,0,0,0,0,11.48,24.43,87.37,891.34,23.72
TARRAGONÈS,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Homes,XVI.Perinatal,2,0,0,0,0,0,0,0,0,0,0,2,197.63,0,0,0,0,0,0,0,0,0,0,1.48
TARRAGONÈS,Homes,XVII.Congènites,0,0,1,0,0,0,0,0,0,0,1,2,0,0,6.52,0,0,0,0,0,0,0,42.44,1.48
TARRAGONÈS,Homes,XVIII.Mal definides,0,0,0,0,0,0,3,2,7,9,12,33,0,0,0,0,0,0,12.99,11.48,57.01,131.06,509.34,24.47
TARRAGONÈS,Homes,XX.Externes,0,0,0,3,6,5,11,3,10,8,14,60,0,0,0,18.73,38.04,24.95,47.62,17.22,81.44,116.5,594.23,44.48
TARRAGONÈS,Homes,XXI. Total,2,0,1,5,9,16,48,111,193,323,351,1059,197.63,0,6.52,31.21,57.06,79.85,207.81,637.09,1571.79,4703.66,14898.13,785.11
TARRAGONÈS,Total,I.Infeccioses,0,0,0,0,0,0,3,1,15,17,53,89,0,0,0,0,0,0,6.64,2.82,57.26,108.59,743.65,32.64
TARRAGONÈS,Total,II.Tumors,0,0,1,2,2,15,30,92,172,194,114,622,0,0,3.35,6.47,6.44,37.36,66.4,259.35,656.56,1239.22,1599.55,228.12
TARRAGONÈS,Total,III.Sang,0,0,0,0,0,0,1,1,1,7,3,13,0,0,0,0,0,0,2.21,2.82,3.82,44.71,42.09,4.77
TARRAGONÈS,Total,IV.Endocrines,0,0,0,0,0,0,1,0,5,13,37,56,0,0,0,0,0,0,2.21,0,19.09,83.04,519.15,20.54
TARRAGONÈS,Total,V.Mentals,0,0,0,0,0,0,1,1,3,24,67,96,0,0,0,0,0,0,2.21,2.82,11.45,153.31,940.09,35.21
TARRAGONÈS,Total,VI.Nerviós,0,0,0,0,1,2,1,11,13,32,50,110,0,0,0,0,3.22,4.98,2.21,31.01,49.62,204.41,701.56,40.34
TARRAGONÈS,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Total,VIII.Oïda,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2.21,0,0,0,14.03,0.73
TARRAGONÈS,Total,IX.Circulatori,0,0,0,0,1,1,13,38,54,107,281,495,0,0,0,0,3.22,2.49,28.77,107.12,206.13,683.49,3942.75,181.55
TARRAGONÈS,Total,X.Respiratori,0,0,0,2,0,0,5,10,19,44,92,172,0,0,0,6.47,0,0,11.07,28.19,72.53,281.06,1290.87,63.08
TARRAGONÈS,Total,XI.Digestiu,0,0,0,0,0,4,3,14,9,27,51,108,0,0,0,0,0,9.96,6.64,39.47,34.36,172.47,715.59,39.61
TARRAGONÈS,Total,XII.Pell,0,0,0,0,0,0,0,1,0,5,4,10,0,0,0,0,0,0,0,2.82,0,31.94,56.12,3.67
TARRAGONÈS,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,8,14,23,0,0,0,0,0,0,0,0,3.82,51.1,196.44,8.44
TARRAGONÈS,Total,XIV.Genitourinari,0,0,0,0,0,0,0,2,3,18,52,75,0,0,0,0,0,0,0,5.64,11.45,114.98,729.62,27.51
TARRAGONÈS,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARRAGONÈS,Total,XVI.Perinatal,3,0,0,0,0,0,0,0,0,0,0,3,149.55,0,0,0,0,0,0,0,0,0,0,1.1
TARRAGONÈS,Total,XVII.Congènites,0,0,1,0,0,0,0,0,0,0,3,4,0,0,3.35,0,0,0,0,0,0,0,42.09,1.47
TARRAGONÈS,Total,XVIII.Mal definides,0,0,0,0,0,1,3,3,9,16,31,63,0,0,0,0,0,2.49,6.64,8.46,34.36,102.2,434.97,23.11
TARRAGONÈS,Total,XX.Externes,0,0,0,4,6,7,12,3,11,20,24,87,0,0,0,12.93,19.31,17.43,26.56,8.46,41.99,127.75,336.75,31.91
TARRAGONÈS,Total,XXI. Total,3,0,2,8,10,30,74,177,315,532,877,2028,149.55,0,6.71,25.86,32.19,74.71,163.79,498.97,1202.43,3398.28,12305.32,743.79
TERRA ALTA,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,222.72,17.73
TERRA ALTA,Dones,II.Tumors,0,0,0,0,0,0,0,0,4,3,9,16,0,0,0,0,0,0,0,0,532.62,526.32,2004.45,283.64
TERRA ALTA,Dones,III.Sang,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,175.44,0,17.73
TERRA ALTA,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,175.44,445.43,53.18
